id,file_name,instrument,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,zcr_mean,zcr_std
11,banjo_011.aiff,banjo,-383.92474365234375,82.04686737060547,31.1267032623291,18.661012649536133,1.2322399616241455,4.4280877113342285,1.9507672786712646,0.8344259858131409,-4.7824015617370605,-8.394760131835938,-5.80420446395874,-4.732853412628174,-6.9568257331848145,90.72834777832031,20.098936080932617,16.891700744628906,11.614230155944824,13.105435371398926,5.477235794067383,5.498663425445557,3.7025513648986816,4.92666482925415,4.41331672668457,7.613858699798584,7.925883769989014,11.279984474182129,844.310128121337,319.49325160074824,1599.2978989618555,237.73714203810118,1268.66455078125,786.7239740533512,0.06871169060468674,0.07768914103507996,0.08871503919363022,0.08440779149532318,0.08985152095556259,0.0828552171587944,0.08365149050951004,0.11241846531629562,0.08960574120283127,0.09080951660871506,0.07931958884000778,0.2191278338432312,0.9967487454414368,0.3332487642765045,0.1534302979707718,0.141100212931633,0.1370268613100052,0.1312977522611618,0.13225702941417694,0.1409803330898285,0.13437028229236603,0.13572639226913452,0.12080349028110504,0.11336660385131836,0.024973751977086067,0.13316479325294495,0.028629557291666666,0.015944947806700523
12,banjo_012.aiff,banjo,-292.83062744140625,96.0678939819336,-6.029301166534424,-12.416287422180176,-17.824628829956055,-17.46341896057129,-15.468839645385742,11.306872367858887,27.108779907226562,13.747316360473633,-10.950406074523926,-30.966142654418945,-7.046664714813232,107.80389404296875,25.714475631713867,15.901726722717285,7.6693644523620605,13.572693824768066,6.592384338378906,11.051453590393066,4.451902389526367,7.497946262359619,5.012175559997559,9.211526870727539,9.92151165008545,6.6206159591674805,2178.371300257849,442.6498950686511,2300.5571241315365,378.0222015784063,4469.677734375,1387.3995551275084,0.07223903387784958,0.05940530076622963,0.0817062109708786,0.06143103912472725,0.08577178418636322,0.040713999420404434,0.0957634225487709,0.43077293038368225,0.146529421210289,0.1753186285495758,0.1621548980474472,0.43538522720336914,0.9570320844650269,0.27905789017677307,0.1239551454782486,0.080275759100914,0.0670151337981224,0.07138167321681976,0.10069910436868668,0.3281472325325012,0.20788031816482544,0.249182790517807,0.2082131803035736,0.24659933149814606,0.11632993072271347,0.11030828207731247,0.15053013392857142,0.07315201586832307
13,banjo_013.aiff,banjo,-469.1497497558594,82.12798309326172,22.225879669189453,18.085744857788086,-0.2933569550514221,-4.784142017364502,12.4786958694458,23.682584762573242,21.91743278503418,13.488813400268555,-7.990189552307129,-6.946457386016846,8.000439643859863,99.51100158691406,22.095884323120117,22.419090270996094,13.967601776123047,14.671589851379395,13.332178115844727,8.021913528442383,6.648645877838135,7.065311431884766,6.19797420501709,13.164432525634766,9.980528831481934,3.8823022842407227,960.4971883156684,453.5354651042387,1756.9943945093287,266.1511647043678,1810.9423828125,1346.0588820552705,0.03276216983795166,0.04140385612845421,0.5779195427894592,0.5554957985877991,0.5446913838386536,0.5303701758384705,0.5517238974571228,0.5565275549888611,0.4546988308429718,0.45522674918174744,0.4244089126586914,0.5245563983917236,0.9045825004577637,0.5780635476112366,0.3668908476829529,0.3812968134880066,0.3723214268684387,0.3713451623916626,0.36941787600517273,0.328093945980072,0.32105374336242676,0.2948780953884125,0.27849552035331726,0.22799867391586304,0.13592137396335602,0.2503596544265747,0.0478125,0.06241127124618159
14,banjo_014.aiff,banjo,-336.8341064453125,129.4525909423828,-3.72717547416687,0.044236183166503906,0.7061906456947327,-3.180773973464966,-0.9108489155769348,-1.0598124265670776,-6.738128662109375,5.859048366546631,-3.8226921558380127,-5.2337470054626465,-6.839295864105225,118.00312805175781,23.148670196533203,34.077491760253906,9.33853816986084,19.239206314086914,10.37871265411377,7.859842777252197,6.9072265625,12.6439847946167,3.7566912174224854,12.059243202209473,6.845208168029785,7.291326999664307,819.6136974480305,282.05504659672624,1016.9531358914829,352.2825882548554,1193.7469482421875,425.31838069593095,0.10982003062963486,0.09580107778310776,0.25853729248046875,0.04890766367316246,0.05981627479195595,0.10583651810884476,0.05746805667877197,0.16743619740009308,0.6750902533531189,0.14306335151195526,0.04434759542346001,0.06365553289651871,0.32558825612068176,0.8923444747924805,0.1465499997138977,0.16640391945838928,0.189848855137825,0.21380667388439178,0.19286666810512543,0.1786886751651764,0.26454514265060425,0.14886951446533203,0.14746373891830444,0.13409265875816345,0.1367441564798355,0.15987546741962433,0.046834309895833336,0.021899707404281477
15,banjo_015.aiff,banjo,-471.46429443359375,99.70433044433594,34.57148361206055,20.14029884338379,9.567445755004883,3.83366060256958,7.056182384490967,13.706602096557617,11.947083473205566,12.172587394714355,12.032169342041016,9.296480178833008,0.05352889746427536,98.01525115966797,33.921142578125,30.047040939331055,13.289311408996582,13.679341316223145,10.896778106689453,6.2657036781311035,3.4614555835723877,7.232822418212891,7.22421407699585,9.692817687988281,3.867957353591919,6.52632474899292,523.7959433306942,207.39099737007948,1128.9847491820162,303.13455712991913,670.7919034090909,374.3055828625326,0.06011560931801796,0.058577366173267365,0.34090864658355713,0.16767318546772003,0.16817611455917358,0.17671296000480652,0.1734856516122818,0.25518175959587097,0.6453238725662231,0.21990735828876495,0.13192856311798096,0.13462141156196594,0.39624518156051636,0.8506132960319519,0.21798063814640045,0.26486825942993164,0.2826528251171112,0.292283296585083,0.2996395230293274,0.26655372977256775,0.33000579476356506,0.22424280643463135,0.22547481954097748,0.20418637990951538,0.16149522364139557,0.22431279718875885,0.026655717329545456,0.01961466732869883
16,banjo_016.aiff,banjo,-239.39492797851562,87.3209228515625,-12.59683895111084,0.3139827847480774,-17.797035217285156,1.853664517402649,-14.770062446594238,1.9016644954681396,-2.219926118850708,-17.971445083618164,-13.549489974975586,-5.926309108734131,-22.560209274291992,94.15811920166016,26.780349731445312,14.112207412719727,13.022510528564453,13.432714462280273,8.09453296661377,7.373356342315674,6.442779541015625,4.997130393981934,6.002857208251953,6.3754048347473145,5.117458343505859,7.471805572509766,1826.9691446586353,303.4316575886986,1934.9196030749977,233.73818072916927,3540.05859375,990.2558009250522,0.14911001920700073,0.11380814760923386,0.21354977786540985,0.06821568310260773,0.06508372724056244,0.13109251856803894,0.06155239790678024,0.06922800838947296,0.12634976208209991,0.08891776949167252,0.06920450180768967,0.06947223097085953,0.2874769866466522,1.0,0.2006603330373764,0.1762700378894806,0.1457178145647049,0.15474309027194977,0.15687458217144012,0.1785319447517395,0.2157279998064041,0.21206866204738617,0.19411860406398773,0.16898484528064728,0.131700798869133,0.0,0.10830078125,0.045991221046304896
17,banjo_017.aiff,banjo,-286.103759765625,99.32121276855469,-11.049158096313477,9.688677787780762,-17.747880935668945,-0.8886536955833435,-3.6155033111572266,9.794562339782715,-13.32524585723877,-22.014286041259766,-15.606033325195312,-17.833797454833984,-4.820655822753906,85.25110626220703,28.02358627319336,17.305923461914062,12.03918743133545,14.035959243774414,7.024255275726318,7.360273361206055,5.392695903778076,5.898381233215332,7.862943172454834,13.008617401123047,8.089049339294434,6.811341285705566,1466.6164371911423,168.82442610000382,1600.5972962650178,164.38617826484233,2667.425537109375,459.50027784129253,0.137542724609375,0.11056572943925858,0.40125739574432373,0.06423597782850266,0.029374215751886368,0.027129260823130608,0.016054894775152206,0.019573569297790527,0.13012483716011047,0.0822661891579628,0.027822192758321762,0.036103736609220505,0.13916048407554626,0.9871377944946289,0.18410624563694,0.16787272691726685,0.08266471326351166,0.046135954558849335,0.03792653977870941,0.039816249161958694,0.11399523913860321,0.08129600435495377,0.06928133219480515,0.07239086925983429,0.07848893105983734,0.04981512203812599,0.0897216796875,0.03505416459606846
18,banjo_018.aiff,banjo,-352.8284606933594,87.99864196777344,-0.052207592874765396,-10.32205867767334,-18.00046157836914,-11.402326583862305,2.099787473678589,22.922304153442383,27.515140533447266,-0.6451472640037537,-25.763525009155273,-23.74715805053711,10.155924797058105,105.1783447265625,24.272470474243164,17.839801788330078,11.196853637695312,13.878148078918457,7.936835289001465,10.854711532592773,5.337902069091797,4.991283416748047,4.807876110076904,7.005270957946777,7.095473766326904,3.2364749908447266,1410.8245513408979,251.60567313078155,1527.058266580803,249.80145412156938,2388.9892578125,600.291605461165,0.08151958882808685,0.07947512716054916,0.20139339566230774,0.03753293305635452,0.028263317421078682,0.025357607752084732,0.0272513534873724,0.036463625729084015,0.05127390846610069,0.03805060312151909,0.042951006442308426,0.05555042251944542,0.19144895672798157,1.0,0.15453383326530457,0.15051010251045227,0.12466087192296982,0.11388108879327774,0.12172862887382507,0.15185321867465973,0.14567726850509644,0.13945305347442627,0.16635815799236298,0.18894408643245697,0.12762922048568726,0.0,0.08270037615740741,0.023731841102931743
19,banjo_019.aiff,banjo,-440.0813903808594,64.76878356933594,22.508852005004883,8.80463981628418,-1.3104485273361206,3.6541483402252197,18.910343170166016,28.884870529174805,16.62131690979004,3.3231563568115234,-2.205601930618286,-3.2206029891967773,9.519583702087402,74.13468170166016,29.70572280883789,14.120930671691895,13.337108612060547,18.617578506469727,11.024178504943848,5.292696952819824,8.47482681274414,4.708234786987305,8.3783597946167,6.299002647399902,7.969784736633301,4.6137189865112305,710.1581564314906,308.9349037493096,1443.6835680666,265.97802203043767,1115.0743272569443,651.655752877532,0.04630294442176819,0.05821486562490463,0.28829774260520935,0.1592552214860916,0.16682930290699005,0.17329229414463043,0.1765037178993225,0.17294444143772125,0.1676395833492279,0.15372875332832336,0.13881787657737732,0.1315983384847641,0.2460487335920334,0.969070553779602,0.17873474955558777,0.2290123701095581,0.24815666675567627,0.2673858404159546,0.2787555754184723,0.2782602310180664,0.26085466146469116,0.241874560713768,0.2183152139186859,0.19931374490261078,0.15374189615249634,0.11950043588876724,0.03366126543209876,0.02951003361663057
20,banjo_020.aiff,banjo,-408.4658203125,158.4888153076172,36.13874816894531,2.6714978218078613,-8.412773132324219,-7.332479000091553,-9.094708442687988,-6.817653179168701,-10.129583358764648,-8.989948272705078,0.08769496530294418,3.0750463008880615,-1.032637596130371,111.792724609375,21.567771911621094,44.737117767333984,16.118938446044922,12.95394229888916,6.33652400970459,10.098217010498047,7.6745171546936035,7.3668365478515625,7.232228755950928,4.014046669006348,3.9220852851867676,4.64005708694458,618.4780527995329,265.56118285351977,822.2045687123804,399.8086372418731,898.2421875,499.6033651006862,0.07324246317148209,0.05865547060966492,0.5162858366966248,0.21258701384067535,0.04961366951465607,0.16875803470611572,0.8315537571907043,0.18657220900058746,0.1679077446460724,0.8158526420593262,0.26281097531318665,0.029811246320605278,0.04088456183671951,0.14822892844676971,0.24500571191310883,0.16251160204410553,0.1568835973739624,0.14644472301006317,0.13951829075813293,0.13846169412136078,0.11133673042058945,0.26071903109550476,0.12935270369052887,0.11275272816419601,0.12629278004169464,0.13266414403915405,0.03991117931547619,0.010282134298026796
21,banjo_021.aiff,banjo,-419.62603759765625,136.36134338378906,55.69321823120117,29.042091369628906,18.0308837890625,9.861723899841309,2.492502450942993,-3.225266933441162,-7.310639381408691,-5.661736965179443,-4.203085899353027,-2.9089179039001465,2.377518653869629,91.07942962646484,35.03605270385742,36.39833068847656,20.470767974853516,11.874722480773926,5.723416328430176,6.908138275146484,5.849282264709473,6.790010452270508,6.899281978607178,9.217761039733887,9.480087280273438,4.899811744689941,462.02809937164596,194.59641210071672,1107.9131126815985,319.81507431737884,568.1351824504574,469.6283790441909,0.09690721333026886,0.0630200207233429,0.7899792194366455,0.4151487946510315,0.16579188406467438,0.15855547785758972,0.15917015075683594,0.1413974165916443,0.24059121310710907,0.7880849838256836,0.32803183794021606,0.12034327536821365,0.12346727401018143,0.2691015303134918,0.2634909749031067,0.21558253467082977,0.25550833344459534,0.2605792284011841,0.252911239862442,0.22522863745689392,0.1853267401456833,0.2702598571777344,0.16049964725971222,0.19197207689285278,0.19678013026714325,0.18204770982265472,0.020043349847560975,0.012948135560039906
22,banjo_022.aiff,banjo,-452.9598693847656,103.54693603515625,25.778141021728516,16.069244384765625,12.174420356750488,7.825112819671631,0.6380524039268494,-5.7519731521606445,-10.229737281799316,-0.32813483476638794,1.6649469137191772,2.1193971633911133,0.6085183024406433,116.45631408691406,35.82018280029297,33.110782623291016,17.488798141479492,15.1409330368042,10.504193305969238,9.230645179748535,10.238937377929688,12.379082679748535,5.942142963409424,7.5012712478637695,4.186268329620361,5.123085021972656,612.1836624882333,311.4192030784159,1147.0716257607396,325.68760690775116,852.35595703125,665.4569120864021,0.05082515627145767,0.06205052509903908,0.987678050994873,0.38664284348487854,0.08066429197788239,0.08601612597703934,0.16430719196796417,0.09202989190816879,0.09664377570152283,0.24041789770126343,0.1152065321803093,0.0667988732457161,0.06685084849596024,0.28909242153167725,0.051456913352012634,0.12097842246294022,0.14744609594345093,0.14564163982868195,0.20410823822021484,0.15352763235569,0.17000770568847656,0.2670673131942749,0.13317333161830902,0.11413320153951645,0.10995613783597946,0.10750352591276169,0.02999230587121212,0.025060548662143207
23,banjo_023.aiff,banjo,-470.532470703125,88.44161224365234,25.329193115234375,25.280071258544922,27.749906539916992,24.052814483642578,18.26778793334961,9.221244812011719,-6.280810356140137,-2.530998468399048,10.471243858337402,10.866113662719727,-0.013670002110302448,103.5687255859375,30.341869354248047,30.949308395385742,13.850905418395996,17.248193740844727,11.663653373718262,7.378974914550781,4.512617111206055,10.543392181396484,7.161348819732666,7.794899940490723,4.709161758422852,6.098580360412598,531.7570772804679,267.5380251661525,1202.5658554190654,246.40160508086902,712.90283203125,584.4302561589145,0.06124906614422798,0.05107303708791733,0.9984400272369385,0.4149501323699951,0.10906856507062912,0.11240014433860779,0.18782062828540802,0.12122976034879684,0.10601259022951126,0.11257345974445343,0.09726619720458984,0.0825301930308342,0.0836552157998085,0.3134920299053192,0.012958384118974209,0.1147625520825386,0.15668517351150513,0.15337157249450684,0.1648363471031189,0.16225776076316833,0.15986230969429016,0.1622665524482727,0.1511070281267166,0.14723515510559082,0.13427935540676117,0.10780490189790726,0.023228236607142856,0.021053048307963333
24,banjo_024.aiff,banjo,-273.5548400878906,75.77522277832031,-6.794610977172852,-4.129494667053223,-4.544047832489014,-6.782447338104248,-4.6225128173828125,1.9866153001785278,-7.204561710357666,-20.177383422851562,-8.204927444458008,-2.605609655380249,-9.705533981323242,101.85648345947266,28.580963134765625,16.808813095092773,12.587945938110352,9.945849418640137,6.874925136566162,7.547682762145996,4.591366291046143,4.135201454162598,4.145684719085693,5.267842769622803,6.109118461608887,3.9037840366363525,1829.21548888602,278.294844070394,1859.95661907579,145.21591853838157,2813.1591796875,292.1877529530782,0.11176928877830505,0.08820286393165588,0.9858618378639221,0.18573115766048431,0.014482658356428146,0.07385231554508209,0.27860018610954285,0.03017701394855976,0.06555415689945221,0.40849944949150085,0.07778766751289368,0.018603531643748283,0.02665744163095951,0.26280733942985535,0.042600881308317184,0.1170739158987999,0.02682812511920929,0.03837677836418152,0.1610373854637146,0.02177923358976841,0.04608665406703949,0.3215007781982422,0.05686619505286217,0.044839054346084595,0.05726061388850212,0.1235954612493515,0.11567615327380952,0.04793356163492643
